timestamp,src_ip,dst_ip,protocol,bytes,Label,model_score,attack_type,country,lat,lon
2025-08-23 15:12:50.665950,120.140.11.37,249.44.7.208,UDP,3167,Benign,0.3706800843590651,None,BR,-15.803623296244664,-56.92169378504636
2025-08-23 15:13:05.665950,74.251.247.73,146.124.122.33,TCP,14247,Benign,0.09518768994290844,None,US,40.15849710758383,-101.5651131872423
2025-08-23 15:13:20.665950,52.198.129.246,1.203.5.41,TCP,4462,Benign,0.4128546359311418,None,CN,31.890005963112603,103.11299662517541
2025-08-23 15:13:35.665950,56.59.22.103,183.4.186.80,TCP,1682,Benign,0.278146295348559,None,IN,18.54398155681966,83.53185181428344
2025-08-23 15:13:50.665950,40.63.230.85,18.176.81.65,HTTPS,3332,Benign,0.47279958715153636,None,BR,-12.777589037909165,-55.11867034714475
2025-08-23 15:14:05.665950,151.156.205.218,83.181.188.136,UDP,1494,Attack,0.46686659196557684,Infiltration,US,36.2670553953355,-98.56278505056024
2025-08-23 15:14:20.665950,179.196.246.223,131.249.24.250,UDP,1997,Benign,0.2593481382524928,None,GB,58.444667850697016,-0.26007026912822306
2025-08-23 15:14:35.665950,89.30.177.20,69.182.167.211,UDP,6707,Benign,0.27796826934201896,None,BR,-11.188980109673382,-47.4478183403379
2025-08-23 15:14:50.665950,236.182.208.237,82.177.116.95,HTTPS,1921,Benign,0.19825305746317282,None,ZA,-31.8363177111307,25.23338425516423
2025-08-23 15:15:05.665950,130.152.12.122,33.110.145.125,TCP,11969,Benign,0.2831897161437248,None,ZA,-32.56802421946266,26.181720854897396
2025-08-23 15:15:20.665950,103.219.105.119,185.230.15.80,UDP,4642,Benign,0.5231085812547936,None,IN,21.104849758338705,81.49292117655463
2025-08-23 15:15:35.665950,70.194.185.99,239.37.168.135,UDP,5263,Benign,0.2504401121417567,None,US,36.181344357432096,-102.22736891418842
2025-08-23 15:15:50.665950,82.74.117.84,78.234.180.63,ICMP,3933,Benign,0.5203302250513777,None,BR,-19.20535681208108,-50.82092368704886
2025-08-23 15:16:05.665950,192.68.210.214,112.88.159.38,TCP,9120,Benign,0.5296075897064053,None,CN,34.75166218986858,106.74598285651668
2025-08-23 15:16:20.665950,59.187.210.126,150.250.143.52,HTTPS,9196,Benign,0.13624075961873428,None,US,39.464878083744516,-101.46950086902206
2025-08-23 15:16:35.665950,111.61.143.128,29.143.75.145,HTTPS,6425,Benign,0.2310545242295208,None,US,40.03606806088382,-100.33927963017206
2025-08-23 15:16:50.665950,216.104.67.15,229.63.90.89,UDP,7722,Benign,0.1669134778305875,None,CN,34.363148459705286,101.79042311461883
2025-08-23 15:17:05.665950,217.235.182.35,13.71.183.5,HTTP,4147,Benign,0.4424343942968221,None,ZA,-27.415133176312633,25.2178689579041
2025-08-23 15:17:20.665950,183.13.176.211,12.168.2.227,HTTPS,7583,Benign,0.26073931400144934,None,ZA,-34.33784914620971,22.6921566390126
2025-08-23 15:17:35.665950,102.99.6.30,33.120.213.50,HTTP,3750,Benign,0.27932696181626165,None,US,36.95434466260475,-99.56253768300529
2025-08-23 15:17:50.665950,211.48.216.144,184.235.136.233,TCP,4923,Benign,0.43123231147605434,None,IN,21.81658989036203,75.05499025004104
2025-08-23 15:18:05.665950,111.245.231.179,210.177.28.39,UDP,3945,Benign,0.6184962298261197,None,US,36.895881535907144,-98.80218275958137
2025-08-23 15:18:20.665950,72.209.219.80,91.99.172.17,ICMP,3409,Benign,0.6167913458565372,None,FR,43.19919886950671,0.497234935045753
2025-08-23 15:18:35.665950,244.82.41.17,56.225.45.67,UDP,2831,Attack,0.4901366710783057,DoS,GB,54.30838698051791,-1.269981304207513
2025-08-23 15:18:50.665950,191.172.204.7,197.141.66.23,HTTP,7144,Benign,0.5407702424223749,None,JP,33.566193449209926,134.87109840406367
2025-08-23 15:19:05.665950,155.9.33.36,231.93.241.237,HTTPS,14023,Benign,0.37714997277171164,None,FR,45.867288930198285,2.733718778518602
2025-08-23 15:19:20.665950,153.5.151.146,189.150.154.54,HTTPS,12542,Benign,0.3890278576616729,None,US,38.0503586008556,-99.91685231149646
2025-08-23 15:19:35.665950,215.133.28.126,138.216.76.16,UDP,1798,Benign,0.6392403750996034,None,IN,18.44584074156815,75.15210922279456
2025-08-23 15:19:50.665950,153.182.80.174,41.97.182.128,TCP,13785,Benign,0.11070922413793226,None,ZA,-35.85576347836235,18.91814788636556
2025-08-23 15:20:05.665950,152.74.25.127,229.60.85.209,DNS,3810,Benign,0.2354189929119294,None,IN,20.948907882053344,75.36893883593193
2025-08-23 15:20:20.665950,115.125.225.28,215.117.99.49,HTTPS,7947,Attack,0.7879162953203958,DoS,IN,17.48202501971768,78.28080282767839
2025-08-23 15:20:35.665950,131.74.165.189,201.179.1.224,TCP,2380,Benign,0.22218309827086413,None,GB,53.5793944911737,-1.6370136969094988
2025-08-23 15:20:50.665950,78.178.89.176,120.177.244.123,HTTPS,5505,Benign,0.343471082868192,None,GB,52.71973775412859,-1.1905291028684564
2025-08-23 15:21:05.665950,21.53.183.103,86.170.76.136,HTTPS,6316,Attack,0.6052427955657981,Botnet,ZA,-31.11627014674971,23.82265875318534
2025-08-23 15:21:20.665950,222.58.71.179,59.192.208.12,UDP,1498,Benign,0.21534294404413865,None,IN,20.22581156496685,76.62443021706241
2025-08-23 15:21:35.665950,20.111.223.214,4.116.204.95,UDP,7995,Benign,0.3707571920692874,None,CN,36.38407062729566,107.37520872428553
2025-08-23 15:21:50.665950,59.70.136.109,125.40.122.254,UDP,14425,Benign,0.42143653999441044,None,FR,44.380601746271395,0.8733234219755412
2025-08-23 15:22:05.665950,129.156.190.200,7.214.215.69,TCP,4273,Benign,0.19437548555330386,None,ZA,-27.49325880181658,24.250449280179193
2025-08-23 15:22:20.665950,56.245.195.35,69.80.29.73,TCP,14590,Benign,0.41888028639270375,None,GB,49.38149984786106,-2.4924663004814507
2025-08-23 15:22:35.665950,123.130.245.237,6.88.146.208,HTTPS,4222,Attack,0.6980376332957935,PortScan,AU,-25.866477796318073,134.92686369510915
2025-08-23 15:22:50.665950,104.6.26.1,213.65.9.144,TCP,9697,Benign,0.40073352617638014,None,US,41.89057744102716,-99.24298419843474
2025-08-23 15:23:05.665950,219.207.229.199,37.206.76.77,TCP,833,Benign,0.27263814817532517,None,JP,37.39193138250651,139.4809046297237
2025-08-23 15:23:20.665950,172.86.40.123,32.236.46.110,UDP,34030,Benign,0.33689902944365935,None,DE,48.76291105867851,10.37783339035903
2025-08-23 15:23:35.665950,75.41.116.161,200.170.209.120,UDP,16258,Benign,0.26217614532052835,None,US,37.77938626752994,-96.15847828804793
2025-08-23 15:23:50.665950,178.62.227.165,164.153.9.159,HTTPS,3913,Attack,0.7017085372531058,PortScan,US,37.28301860168349,-101.05605512963359
2025-08-23 15:24:05.665950,233.186.126.209,97.156.4.77,TCP,1014,Benign,0.22215394167830366,None,BR,-12.701930923339026,-57.20967400767174
2025-08-23 15:24:20.665950,227.175.132.48,1.214.231.131,TCP,6188,Benign,0.28614794753529205,None,IN,18.75019067871123,75.97992774169772
2025-08-23 15:24:35.665950,224.2.115.175,67.198.227.163,HTTP,1548,Benign,0.2517182249942424,None,AU,-24.662192279691375,137.00675524571412
2025-08-23 15:24:50.665950,190.98.115.14,15.231.194.93,UDP,7015,Benign,0.6647077772438865,None,GB,54.66075353518989,-2.463676459663219
2025-08-23 15:25:05.665950,191.111.252.61,30.102.81.75,TCP,6831,Benign,0.41814750369085296,None,US,45.720983670588424,-98.3238131133603
2025-08-23 15:25:20.665950,159.94.16.124,171.240.59.230,UDP,2314,Benign,0.33947983933728826,None,BR,-13.41687185049574,-55.06090984213916
2025-08-23 15:25:35.665950,24.115.150.82,40.192.156.74,TCP,12049,Benign,0.28268096361089917,None,IN,18.572139963123842,79.09666117545085
2025-08-23 15:25:50.665950,50.245.205.242,220.120.222.147,TCP,9362,Benign,0.06259471802197378,None,DE,47.54962434483401,7.3315620677819116
2025-08-23 15:26:05.665950,79.78.69.27,3.35.42.143,UDP,10728,Benign,0.2732153556629588,None,CN,35.21036821340564,101.57265617484174
2025-08-23 15:26:20.665950,15.49.35.247,225.168.234.115,UDP,4949,Benign,0.405384632935888,None,ZA,-30.8977146060683,21.69254895152836
2025-08-23 15:26:35.665950,8.78.130.190,109.89.207.164,HTTPS,1583,Benign,0.17767795083420337,None,FR,40.67325118152361,3.5352917735264366
2025-08-23 15:26:50.665950,47.204.104.98,225.83.76.161,UDP,10746,Benign,0.17664378731089125,None,JP,34.41536459926747,139.95554274192753
2025-08-23 15:27:05.665950,216.231.95.189,5.228.77.91,UDP,3958,Benign,0.11699394254057258,None,JP,36.94338135706889,140.03713469381353
2025-08-23 15:27:20.665950,160.221.115.241,87.13.103.196,ICMP,1616,Benign,0.1343529035898375,None,DE,49.86911082433456,5.635747654866878
2025-08-23 15:27:35.665950,13.0.33.190,231.243.82.175,TCP,14496,Benign,0.8022745393715625,None,CN,38.32155946426459,104.18000649882921
2025-08-23 15:27:50.665950,79.235.77.121,54.131.221.211,HTTP,26357,Benign,0.41674373839387924,None,GB,50.1041088881987,-2.5903455001482083
2025-08-23 15:28:05.665950,93.97.81.246,95.222.8.53,TCP,4755,Benign,0.3452344434626082,None,US,41.49220705038304,-103.19654724824436
2025-08-23 15:28:20.665950,199.220.246.159,77.205.246.60,DNS,27647,Benign,0.34150805702785914,None,ZA,-28.315275646185118,22.947951300166594
2025-08-23 15:28:35.665950,192.252.152.38,46.53.73.112,TCP,5287,Attack,0.5761886458279217,PortScan,GB,56.39124118960384,-2.751281652310284
2025-08-23 15:28:50.665950,14.135.90.54,95.164.22.27,UDP,3625,Benign,0.4869910358034796,None,IN,16.685359038364055,80.43457701635367
2025-08-23 15:29:05.665950,130.208.100.206,70.217.193.109,TCP,2967,Benign,0.0529019661554629,None,ZA,-29.813618010356542,23.143741228719406
2025-08-23 15:29:20.665950,89.55.93.93,189.76.178.50,DNS,18208,Benign,0.14899848707478672,None,US,38.12811470369621,-100.24796159084975
2025-08-23 15:29:35.665950,84.84.188.245,124.18.0.40,UDP,2633,Benign,0.3601359006079998,None,ZA,-34.11535610495726,25.677287351370932
2025-08-23 15:29:50.665950,22.34.228.16,160.21.111.221,UDP,8850,Benign,0.3090944783111693,None,IN,19.56533068756573,72.23629949767464
2025-08-23 15:30:05.665950,50.121.127.113,194.39.37.48,TCP,3142,Benign,0.28660457908397485,None,GB,51.737555020247974,-2.1927953852888304
2025-08-23 15:30:20.665950,171.16.79.186,183.74.208.183,HTTP,3400,Attack,0.6519412595023636,WebAttack,FR,48.50187617040967,-3.0897527959758078
2025-08-23 15:30:35.665950,247.129.131.85,179.106.187.8,TCP,11205,Benign,0.2356923890757274,None,GB,55.282658357533926,-4.736579813618359
2025-08-23 15:30:50.665950,167.225.93.134,86.67.74.200,HTTPS,3626,Attack,0.8845794443168886,PortScan,US,36.91888882972783,-97.02555889097195
2025-08-23 15:31:05.665950,81.230.216.69,137.89.129.80,TCP,3555,Benign,0.19661572080223208,None,IN,18.789446715422677,75.07740755867759
2025-08-23 15:31:20.665950,69.147.191.16,95.69.244.213,TCP,12164,Benign,0.09303059877690002,None,US,38.84825643595844,-102.8711534561118
2025-08-23 15:31:35.665950,51.104.164.232,90.58.146.28,TCP,17639,Attack,0.6494656953255014,PortScan,AU,-25.481012868294744,140.94583495024688
2025-08-23 15:31:50.665950,201.196.169.185,72.13.23.112,UDP,8231,Benign,0.08907355303954863,None,IN,23.115945687009454,74.82213284573952
2025-08-23 15:32:05.665950,66.8.106.100,44.228.55.218,UDP,2910,Benign,0.42606253982829967,None,BR,-12.473044183798416,-46.94843729073608
2025-08-23 15:32:20.665950,86.63.213.22,223.119.178.32,TCP,3266,Benign,0.2470217750399473,None,AU,-25.1715200775629,133.28339350626223
2025-08-23 15:32:35.665950,162.182.156.166,178.168.193.25,HTTP,5239,Benign,0.24709597362947702,None,ZA,-31.251622124737306,21.325512635683072
2025-08-23 15:32:50.665950,251.109.96.18,116.235.188.66,UDP,6353,Benign,0.3870875961776993,None,US,35.366614913481314,-96.89964082823538
2025-08-23 15:33:05.665950,71.192.126.97,42.192.163.249,UDP,2229,Benign,0.19793119968031453,None,ZA,-27.370005934684862,26.909782226633496
2025-08-23 15:33:20.665950,1.215.131.4,76.136.163.233,UDP,8764,Benign,0.5328752367635584,None,IN,19.48225850533586,75.46179617367503
2025-08-23 15:33:35.665950,125.81.26.171,220.37.160.170,UDP,5262,Benign,0.15173760053468255,None,GB,57.88710060106564,-3.530749369185591
2025-08-23 15:33:50.665950,59.31.160.28,61.173.213.89,UDP,1245,Benign,0.3831824010945815,None,GB,54.49027323032959,0.5406092040527568
2025-08-23 15:34:05.665950,106.104.182.228,189.17.69.82,TCP,2337,Benign,0.18111249227568443,None,US,44.86321052155361,-97.736017062719
2025-08-23 15:34:20.665950,188.69.61.208,116.79.14.176,TCP,3283,Benign,0.32006653414047725,None,IN,22.115803833415793,82.20575349192416
2025-08-23 15:34:35.665950,34.86.113.106,200.12.118.43,HTTPS,4636,Benign,0.30746867677638734,None,FR,42.619950921947805,3.745335863295338
2025-08-23 15:34:50.665950,216.55.112.13,188.252.56.199,HTTPS,22279,Benign,0.35360671307020314,None,DE,49.66396129934697,15.824672027447445
2025-08-23 15:35:05.665950,184.17.181.205,17.177.31.150,UDP,5946,Benign,0.10828026940286958,None,ZA,-31.022837401679915,23.43576579650095
2025-08-23 15:35:20.665950,113.228.170.39,55.242.184.13,TCP,2508,Benign,0.47248902228830947,None,IN,18.415542782229192,79.56543344499289
2025-08-23 15:35:35.665950,189.169.208.79,47.86.61.182,ICMP,5863,Benign,0.4185431495214565,None,ZA,-31.542652042955112,23.865164116047396
2025-08-23 15:35:50.665950,146.150.181.243,29.21.64.29,UDP,3708,Benign,0.33932387726634367,None,FR,42.78265210354473,1.772533444820326
2025-08-23 15:36:05.665950,30.249.97.58,48.4.249.163,TCP,6372,Benign,0.17752811643867975,None,ZA,-30.585696797252197,25.444261476402772
2025-08-23 15:36:20.665950,196.66.70.248,247.201.210.101,TCP,7820,Benign,0.17717199773211506,None,GB,54.59352987252735,-1.2888763284109217
2025-08-23 15:36:35.665950,146.105.6.40,71.173.162.173,HTTP,12931,Benign,0.4677569217979861,None,AU,-27.810273518015297,136.16454002743544
2025-08-23 15:36:50.665950,70.213.249.193,141.137.65.198,HTTP,4820,Benign,0.12475922708578177,None,US,44.650635733704775,-95.76650043912751
2025-08-23 15:37:05.665950,68.237.48.52,72.227.24.172,TCP,18236,Benign,0.205839456174404,None,CN,36.05878315320115,105.48536404468099
2025-08-23 15:37:20.665950,114.106.28.149,60.174.39.7,TCP,10162,Benign,0.5819867335774735,None,US,37.758147834692714,-97.09485102729741
2025-08-23 15:37:35.665950,218.77.8.251,174.150.210.46,TCP,2790,Benign,0.21593341758065662,None,IN,16.52615175008696,75.86901063721041
2025-08-23 15:37:50.665950,175.75.41.179,86.140.252.21,HTTP,28792,Attack,0.47104556075745296,BruteForce,CN,36.04985722349292,102.54893923654053
2025-08-23 15:38:05.665950,184.178.197.128,1.122.146.125,TCP,6384,Attack,0.6297233174375375,BruteForce,GB,53.34877866796662,0.5301503589721945
2025-08-23 15:38:20.665950,20.215.154.166,188.32.3.234,TCP,2519,Benign,0.5710254644852027,None,US,41.757602268216104,-94.32910645454446
2025-08-23 15:38:35.665950,72.64.181.241,3.90.51.233,HTTP,18440,Benign,0.5974583162506674,None,CN,35.541574337570076,98.37870932347492
2025-08-23 15:38:50.665950,113.23.127.175,227.27.69.198,TCP,25905,Benign,0.473626641583964,None,CN,32.91570304432818,102.49641055824576
2025-08-23 15:39:05.665950,199.82.213.63,183.56.107.215,HTTP,4786,Benign,0.3126435393378942,None,US,43.97679574044395,-98.52913819275605
2025-08-23 15:39:20.665950,185.182.59.99,254.224.143.24,TCP,3284,Benign,0.3005041700262088,None,CN,36.98906219876796,101.56217661375797
2025-08-23 15:39:35.665950,62.29.220.22,197.168.233.77,TCP,4281,Benign,0.4107352272233975,None,GB,53.3647282210041,-4.467558932545049
2025-08-23 15:39:50.665950,203.211.125.157,175.75.68.101,TCP,8706,Benign,0.43505516450198584,None,US,40.211596328624346,-97.17524037861858
2025-08-23 15:40:05.665950,243.168.41.98,159.91.91.30,HTTP,13660,Benign,0.27261275392014195,None,GB,55.185104891404144,2.744127907514301
2025-08-23 15:40:20.665950,193.30.157.112,18.43.154.99,HTTPS,7757,Benign,0.4342930177726528,None,CN,32.32785846526641,98.10452933103358
2025-08-23 15:40:35.665950,146.246.121.17,154.120.230.241,HTTPS,5331,Benign,0.3221333115432539,None,AU,-24.905764450092974,133.28857155305494
2025-08-23 15:40:50.665950,38.141.214.217,115.59.145.225,UDP,16291,Benign,0.09150279986643833,None,IN,19.474691316765274,80.28984102537117
2025-08-23 15:41:05.665950,207.109.183.22,217.55.30.101,HTTP,3826,Attack,0.866883154752547,WebAttack,AU,-24.031750035925622,136.14064191660074
2025-08-23 15:41:20.665950,195.55.118.147,59.123.129.97,TCP,11211,Benign,0.35708752829709783,None,US,37.9495451884843,-97.64261797079288
2025-08-23 15:41:35.665950,57.171.225.35,167.188.234.107,TCP,3903,Benign,0.3476716641682339,None,DE,49.6882453622573,15.684207649808346
2025-08-23 15:41:50.665950,114.124.128.52,191.223.17.145,HTTPS,6938,Benign,0.3558459481234628,None,IN,24.757177746410147,78.98671977997739
2025-08-23 15:42:05.665950,85.220.197.165,226.166.70.106,TCP,4487,Benign,0.5913279243641714,None,ZA,-27.52271977279466,26.83597837117629
2025-08-23 15:42:20.665950,65.178.128.219,54.244.226.94,TCP,4700,Benign,0.08481016545829065,None,GB,45.76109705008173,-3.9391030110379073
2025-08-23 15:42:35.665950,21.180.15.236,76.34.10.61,TCP,3634,Benign,0.3441477117787755,None,US,42.691904956160776,-98.42605116023344
2025-08-23 15:42:50.665950,123.60.53.168,44.120.67.25,TCP,14412,Benign,0.49421498035082845,None,US,39.61586993435561,-102.23814522739654
2025-08-23 15:43:05.665950,26.79.219.65,176.159.83.114,TCP,2734,Benign,0.3466685491786914,None,IN,18.829544842752473,81.60259332164699
2025-08-23 15:43:20.665950,100.73.191.171,223.131.245.166,UDP,2718,Benign,0.18449514233649678,None,US,37.28206316073087,-98.96132858792352
2025-08-23 15:43:35.665950,17.120.186.23,245.190.174.1,UDP,26817,Benign,0.13684284185631745,None,CN,33.527205929300024,105.2734631875597
2025-08-23 15:43:50.665950,135.171.180.71,131.228.85.62,HTTPS,10745,Benign,0.10941327244188366,None,BR,-15.899839861896037,-52.84010589385522
2025-08-23 15:44:05.665950,108.78.161.46,64.144.125.206,HTTPS,729,Benign,0.202647412607397,None,ZA,-33.41783145920461,24.659285504977046
2025-08-23 15:44:20.665950,237.195.205.78,105.61.34.250,TCP,3126,Benign,0.34560547293420196,None,ZA,-33.98649915268161,24.092301921567255
2025-08-23 15:44:35.665950,16.70.95.147,13.162.42.130,TCP,1153,Attack,0.8451061945076378,DoS,BR,-16.800950377109775,-54.88395428991362
2025-08-23 15:44:50.665950,2.9.177.125,184.110.204.128,UDP,2297,Benign,0.6957926284862953,None,US,40.60848463766421,-101.41030229774903
2025-08-23 15:45:05.665950,81.228.139.70,51.181.143.146,UDP,399,Benign,0.10016800673495689,None,IN,20.725225371426994,78.81669380897596
2025-08-23 15:45:20.665950,150.31.104.84,135.44.163.169,TCP,4404,Benign,0.24386667358395692,None,CN,37.28964112887964,106.17872187221998
2025-08-23 15:45:35.665950,129.181.238.245,222.41.232.135,ICMP,1971,Benign,0.13498358819946135,None,FR,46.03407540197487,7.7886866593415425
2025-08-23 15:45:50.665950,58.197.210.146,15.59.39.211,UDP,5156,Benign,0.07527827728208349,None,CN,32.63330167338802,105.10897256999719
2025-08-23 15:46:05.665950,134.44.96.23,235.164.193.234,UDP,1339,Benign,0.7269730308306553,None,ZA,-29.363897691265986,25.922594207465618
2025-08-23 15:46:20.665950,23.153.204.135,112.182.76.232,UDP,5251,Attack,0.6941999783736357,BruteForce,ZA,-33.11172319718729,18.061447195707494
2025-08-23 15:46:35.665950,79.43.26.26,105.234.106.247,TCP,3526,Benign,0.2971683453967371,None,US,41.41653575497233,-92.56113245169804
2025-08-23 15:46:50.665950,97.206.35.109,122.222.79.234,HTTPS,16343,Benign,0.43176150235507343,None,IN,17.6851999926076,80.71705863338758
2025-08-23 15:47:05.665950,55.191.218.185,125.183.171.185,HTTP,15200,Benign,0.1555426985605121,None,AU,-27.018691566008815,133.65118646652368
2025-08-23 15:47:20.665950,69.60.129.55,134.219.31.108,TCP,9212,Benign,0.14329564716280618,None,AU,-26.203479101419788,133.30591185762623
2025-08-23 15:47:35.665950,122.96.79.87,202.113.145.68,HTTPS,3784,Benign,0.03299290464048657,None,IN,22.286012002642373,75.57840060642302
2025-08-23 15:47:50.665950,38.118.207.78,127.200.134.114,UDP,24059,Benign,0.40741764067352343,None,GB,54.439993130318484,-4.463860387160513
2025-08-23 15:48:05.665950,157.153.34.79,8.63.234.135,HTTPS,1418,Benign,0.5166724713788656,None,BR,-14.149996694622688,-46.16869310359976
2025-08-23 15:48:20.665950,67.86.156.34,41.39.2.145,HTTP,1599,Benign,0.21968309593897664,None,FR,50.914171962638264,-0.7670133148580378
2025-08-23 15:48:35.665950,97.168.168.151,194.206.109.221,UDP,4596,Benign,0.08533670527205507,None,IN,16.007542096937136,75.87519672640097
2025-08-23 15:48:50.665950,71.2.57.32,114.111.179.150,TCP,29828,Attack,0.6164035451095019,Infiltration,ZA,-33.19594410675138,20.79333854177326
2025-08-23 15:49:05.665950,31.81.42.135,4.248.243.134,TCP,4180,Benign,0.3446399442095684,None,BR,-16.90297119509748,-55.49454225888382
2025-08-23 15:49:20.665950,105.0.60.14,166.25.138.218,UDP,4244,Attack,0.6069077863359846,DoS,US,35.37336922519431,-98.55408027546346
2025-08-23 15:49:35.665950,180.223.5.103,17.215.91.227,ICMP,1550,Benign,0.172934211155944,None,GB,52.201201217784934,1.2667315379957165
2025-08-23 15:49:50.665950,10.70.89.226,31.204.245.163,TCP,10474,Attack,0.5786019957949927,Infiltration,GB,55.71942290949177,-3.8314769788161005
2025-08-23 15:50:05.665950,158.227.148.126,144.206.106.146,TCP,10535,Benign,0.4942279891879962,None,ZA,-32.07911849628938,18.780027160717534
2025-08-23 15:50:20.665950,188.208.96.74,111.100.111.62,HTTPS,9239,Benign,0.13008153511252843,None,IN,19.76749257003423,79.77558393904397
2025-08-23 15:50:35.665950,115.190.238.170,112.240.232.155,DNS,2970,Attack,0.9107684984620918,Infiltration,ZA,-34.906387069700706,22.73267698696056
2025-08-23 15:50:50.665950,51.191.203.56,247.162.115.173,UDP,2792,Benign,0.28141254026452167,None,US,37.80868606209913,-95.59182634975512
2025-08-23 15:51:05.665950,208.40.31.15,246.34.27.103,TCP,1746,Attack,0.7122531541770942,WebAttack,CN,34.74575321103104,102.83647510209319
2025-08-23 15:51:20.665950,62.154.27.209,125.101.136.204,TCP,5255,Benign,0.4300521099838026,None,BR,-12.593998943632215,-52.68047033888002
2025-08-23 15:51:35.665950,64.237.186.242,143.20.51.163,TCP,2070,Benign,0.6280066132168886,None,DE,47.01270900520445,9.951408906370194
2025-08-23 15:51:50.665950,186.129.126.36,234.96.50.83,HTTPS,1916,Benign,0.2649257484081746,None,FR,45.062478135697155,2.4670123316604466
2025-08-23 15:52:05.665950,114.198.12.15,55.214.76.127,TCP,3501,Benign,0.08785708326816596,None,ZA,-27.882954924827775,21.72231496792723
2025-08-23 15:52:20.665950,89.214.187.22,172.192.242.93,UDP,3323,Benign,0.032192577077467865,None,BR,-15.312708214058159,-53.56393232413802
2025-08-23 15:52:35.665950,191.217.224.203,88.79.152.247,TCP,3195,Benign,0.4675184562986148,None,FR,40.911096464703306,-3.3511330546455236
2025-08-23 15:52:50.665950,74.24.100.176,215.91.46.208,UDP,7137,Benign,0.19541807959793153,None,US,42.99793944337048,-100.29616162736035
2025-08-23 15:53:05.665950,171.116.165.41,235.183.37.139,HTTP,5235,Benign,0.27001208282399386,None,US,41.63724235634583,-96.45433019575474
2025-08-23 15:53:20.665950,173.87.167.110,195.14.0.135,HTTPS,3902,Benign,0.056890224769220905,None,US,41.973492937696975,-96.04926344189333
2025-08-23 15:53:35.665950,120.96.144.216,1.48.95.201,TCP,5689,Benign,0.1394256153245207,None,ZA,-34.959459116863485,21.486660929226097
2025-08-23 15:53:50.665950,229.56.129.96,157.25.86.173,TCP,2223,Benign,0.20467250533018946,None,GB,57.78113931461804,1.8984579945452857
2025-08-23 15:54:05.665950,121.251.61.216,235.92.243.102,TCP,5346,Benign,0.45741571313027257,None,ZA,-32.533190212777995,22.813887784898935
2025-08-23 15:54:20.665950,137.67.80.17,225.70.139.95,HTTPS,5544,Benign,0.22826412337237395,None,US,38.52640263944942,-102.61353911544784
2025-08-23 15:54:35.665950,117.49.111.94,160.117.147.119,HTTPS,1476,Benign,0.5793943185256402,None,BR,-15.956942914980008,-56.85715216936276
2025-08-23 15:54:50.665950,168.185.202.85,51.80.35.67,UDP,10900,Benign,0.12798290124058237,None,US,42.167342954888014,-94.94522623214081
2025-08-23 15:55:05.665950,149.145.182.157,129.113.154.245,ICMP,2428,Benign,0.09055829063333541,None,JP,35.750504118736764,137.1809888242168
2025-08-23 15:55:20.665950,152.73.108.145,111.167.224.212,HTTP,5282,Attack,0.8113947665438276,WebAttack,IN,21.804352581469065,75.25780643078227
2025-08-23 15:55:35.665950,18.41.239.212,142.99.196.215,TCP,12475,Benign,0.24072540903975181,None,US,39.98975255721092,-105.3778285143066
2025-08-23 15:55:50.665950,101.44.81.17,109.251.119.79,HTTPS,10306,Benign,0.1607537363691511,None,CN,35.662394990767694,103.01285166737458
2025-08-23 15:56:05.665950,73.13.176.157,134.160.182.19,UDP,5051,Benign,0.3168442899609487,None,IN,18.23303984063451,80.11425257698909
2025-08-23 15:56:20.665950,223.131.81.251,127.204.28.189,UDP,3677,Benign,0.22523577239082,None,BR,-9.669648531730585,-53.993073432138615
2025-08-23 15:56:35.665950,148.119.119.47,198.206.207.24,UDP,10488,Benign,0.19298332526316989,None,BR,-17.85848407126307,-55.05973548040161
2025-08-23 15:56:50.665950,107.107.8.205,151.239.9.182,TCP,8431,Benign,0.4642980169188411,None,GB,55.03063493508671,-3.648127305820182
2025-08-23 15:57:05.665950,79.154.14.220,105.168.176.145,TCP,2996,Benign,0.4276369660208155,None,ZA,-29.658358519731806,26.629576057434566
2025-08-23 15:57:20.665950,229.246.18.90,241.183.235.173,HTTP,2602,Benign,0.38324757633264467,None,IN,23.485890715381064,74.72105514697444
2025-08-23 15:57:35.665950,180.25.216.154,158.171.237.202,TCP,936,Attack,0.7717168321306632,WebAttack,FR,49.6702250809482,0.2748969087324489
2025-08-23 15:57:50.665950,154.173.91.177,55.146.156.2,ICMP,5559,Attack,0.5503373049182905,BruteForce,JP,35.856528501458065,141.93227321885277
2025-08-23 15:58:05.665950,82.223.180.131,164.146.134.154,TCP,4600,Benign,0.3834979033559736,None,CN,37.22598576481188,105.68252886827126
2025-08-23 15:58:20.665950,194.224.41.19,207.110.247.38,UDP,12197,Benign,0.5201570893634037,None,US,44.21218427613127,-98.06261655866312
2025-08-23 15:58:35.665950,17.235.160.76,131.101.254.208,TCP,6550,Benign,0.3577428235273059,None,AU,-25.46294191730563,131.85466159375127
2025-08-23 15:58:50.665950,177.183.62.131,194.94.91.71,UDP,14290,Benign,0.5222068727042537,None,US,37.13391631233706,-98.50848555649871
2025-08-23 15:59:05.665950,107.48.54.154,222.170.249.190,HTTP,2813,Benign,0.19817666007667767,None,US,38.838829718251446,-100.2134872053599
2025-08-23 15:59:20.665950,99.199.51.100,199.227.220.24,TCP,12216,Benign,0.32466308262823035,None,US,36.53838500346383,-101.17815839321224
